"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPO_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPO_DE_EDAD.2"
"22",5,4,5188500000008,2,18,850,0,"NUÑEZ ARMENDARIZ JOSE RAUL                                                                         ","HOMBRES",38.9808219178082,"DE 30 A MENOS DE 45 AÑOS","ABRIL ESPIN ARNALDO RIGOBERTO                                                                       ","HOMBRES",47.8657534246575,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"23",5,11,5181350000066,6,18,135,0,"MOLINA VILLALVA CARLOS FERNANDO                                                                     ","HOMBRES",47.0904109589041,"DE 45 A MENOS DE 65 AÑOS","ABRIL GARCES NELLI BEATRIZ                                                                          ","MUJERES",65.6438356164384,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
"24",5,6,5012600000033,5,1,260,0,"QUITO MATUTE DAISY BEATRIZ                                                                          ","MUJERES",22.0382513661202,"MENORES DE 30 AÑOS","ABRIL GOMEZ ALEXANDRA MAGDALENA                                                                     ","MUJERES",28.3150684931507,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"25",5,6,5012600000035,7,1,260,0,"ARGUDO ALVARADO DIANA ELIZABETH                                                                     ","MUJERES",24.4849315068493,"MENORES DE 30 AÑOS","ABRIL GOMEZ VIRGINIA MARIA                                                                          ","MUJERES",21.2164383561644,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"26",3,5,3090000000027,3,9,0,0,"MARTILLO CALDERON KLEBER ROOSEVELT                                                                  ","HOMBRES",35.8794520547945,"DE 30 A MENOS DE 45 AÑOS","ABUDEYE PENA JORGE ALBERTO                                                                          ","HOMBRES",41.7123287671233,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"27",3,6006,3060000000041,2,6,0,0,"GUAMAN QUISHPI JOSE                                                                                 ","HOMBRES",55.3452054794521,"DE 45 A MENOS DE 65 AÑOS","ACAN LLUAY MIGUEL ANGEL                                                                             ","HOMBRES",34.0218579234973,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"28",5,4,5113450000009,3,11,345,0,"VALDIVIESO FRANCY IRLANDA                                                                           ","MUJERES",48.2821917808219,"DE 45 A MENOS DE 65 AÑOS","ACARO GOMEZ NANCY MERY                                                                              ","MUJERES",32.958904109589,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"29",5,56,5094300000031,1,9,430,0,"MEJIA BAJANA FRANCISCO ARQUIMIDES                                                                   ","HOMBRES",41.9863387978142,"DE 30 A MENOS DE 45 AÑOS","ACEBO PATINO LUPER LEANDRO                                                                          ","HOMBRES",40.7808219178082,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"30",5,8,5208050000011,1,20,805,0,"GUSQUI LOPEZ JAIRO ALBERTO                                                                          ","HOMBRES",24.358904109589,"MENORES DE 30 AÑOS","ACERO NAULA PABLO SEGUNDO                                                                           ","HOMBRES",20.1945205479452,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"31",3,48,3220000000002,2,22,0,0,"CAICEDO COLON HONORATO                                                                              ","HOMBRES",65.7452054794521,"DE 65 AÑOS Y MÁS","ACERO TINGO BLANCA RUBY                                                                             ","MUJERES",39.2164383561644,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"32",5,11,5170600000083,6,17,60,0,"PALACIOS DAVILA DIANA ELIZABETH                                                                     ","MUJERES",40.6,"DE 30 A MENOS DE 45 AÑOS","ACEVEDO VARGAS ROSA BEATRIZ                                                                         ","MUJERES",58.4071038251366,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"33",3,1003,3010000000053,1,1,0,0,"ARCENTALES PERALTA XAVIER ROLANDO                                                                   ","HOMBRES",31.7150684931507,"DE 30 A MENOS DE 45 AÑOS","ACHIG RIVADENEIRA FABRICIO RENATO                                                                   ","HOMBRES",35.5232876712329,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"34",5,4,5134600000009,3,13,460,0,"DELGADO ALVAREZ SENIA VERONICA                                                                      ","MUJERES",28.7671232876712,"MENORES DE 30 AÑOS","ACOSTA ALARCON HERBER HERNAN                                                                        ","HOMBRES",50.6502732240437,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"35",5,12001,5125150000050,5,12,515,0,"RIVERA CHERNES CARMEN GALUD                                                                         ","MUJERES",37.5561643835616,"DE 30 A MENOS DE 45 AÑOS","ACOSTA ALAVA HILDA FELICITA                                                                         ","MUJERES",46.986301369863,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"36",5,4,5208050000005,1,20,805,0,"LARREA SALTOS JADIRA JHOMARA                                                                        ","MUJERES",25.1808219178082,"MENORES DE 30 AÑOS","ACOSTA ALCIVAR RODDY ANTONIO                                                                        ","HOMBRES",37.3479452054795,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"37",5,5,5040200000010,1,4,20,0,"LOPEZ ARROYO JAVIER ROLANDO                                                                         ","HOMBRES",39.4164383561644,"DE 30 A MENOS DE 45 AÑOS","ACOSTA ARCINIEGA MARTHA ROSARIO                                                                     ","MUJERES",45.5671232876712,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"38",5,4,5040200000008,2,4,20,0,"CRUZ GOMEZ SANDRA ELIZABETH                                                                         ","MUJERES",37.1205479452055,"DE 30 A MENOS DE 45 AÑOS","ACOSTA ARCINIEGA NORMA PATRICIA                                                                     ","MUJERES",32.5753424657534,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"39",5,11,5134500000052,2,13,450,0,"MANTUANO MARTINEZ CARMEN LUCCIOLA                                                                   ","MUJERES",55.1178082191781,"DE 45 A MENOS DE 65 AÑOS","ACOSTA ARTEAGA ROSARIO ESTELITA                                                                     ","MUJERES",52.7342465753425,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"40",5,8,5098200000045,5,9,820,0,"CAPELO MALDONADO MANUEL ALBERTO                                                                     ","HOMBRES",37.4657534246575,"DE 30 A MENOS DE 45 AÑOS","ACOSTA CAJAPE IGNACIO MELECIO                                                                       ","HOMBRES",50.8493150684931,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"41",5,8,5100300000043,3,10,30,0,"CHAVEZ ROBLES ROCIO CUMANDA                                                                         ","MUJERES",51.7698630136986,"DE 45 A MENOS DE 65 AÑOS","ACOSTA CARAVALI LUCIA GUADALUPE                                                                     ","MUJERES",43.2301369863014,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"42",5,5,5094300000014,2,9,430,0,"RIOS MALDONADO FAUSTO AMABLE                                                                        ","HOMBRES",65.2082191780822,"DE 65 AÑOS Y MÁS","ACOSTA COELLO AUGUSTO AVELINO                                                                       ","HOMBRES",63.9287671232877,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"43",7,11,7170000000167,13,17,0,0,"RANGLES LARA ALICIA LOURDES DE JESUS                                                                ","MUJERES",45.3123287671233,"DE 45 A MENOS DE 65 AÑOS","ACOSTA COLOMA IRENE JOSEFINA                                                                        ","MUJERES",56.772602739726,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"44",5,10,5134400000058,4,13,440,0,"MERA PLAZA MARIA BEATRIZ                                                                            ","MUJERES",27.4493150684931,"MENORES DE 30 AÑOS","ACOSTA FARFAN TERESA ETELVINA                                                                       ","MUJERES",46.1885245901639,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"45",5,55,5125150000044,4,12,515,0,"GUAILLAGUAMAN SILVA SEGUNDO CELIANO                                                                 ","HOMBRES",72.2328767123288,"DE 65 AÑOS Y MÁS","ACOSTA JIMENEZ HECTOR ADAN                                                                          ","HOMBRES",38.0546448087432,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"46",5,18011,5181550000025,1,18,155,0,"RAMOS CANDO MANUEL MARIA                                                                            ","HOMBRES",38.8904109589041,"DE 30 A MENOS DE 45 AÑOS","ACOSTA LESCANO JOSE SALVADOR                                                                        ","HOMBRES",45.5616438356164,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"47",5,4002,5040200000028,1,4,20,0,"DELGADO SALAZAR CESAR AUGUSTO                                                                       ","HOMBRES",46.8767123287671,"DE 45 A MENOS DE 65 AÑOS","ACOSTA MINDA MARIA DORITA                                                                           ","MUJERES",42.0765027322404,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"48",5,5,5181350000020,2,18,135,0,"TOAZA VELASCO LUIS ALBERTO                                                                          ","HOMBRES",43.786301369863,"DE 30 A MENOS DE 45 AÑOS","ACOSTA MORALES MARIA GABRIELA                                                                       ","MUJERES",25.8743169398907,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"49",5,6005,5061950000077,2,6,195,0,"SAMANIEGO NARANJO ROMULO ROBERTO                                                                    ","HOMBRES",29.5287671232877,"MENORES DE 30 AÑOS","ACOSTA MORALES MIRIAM DEL ROCIO                                                                     ","MUJERES",34.551912568306,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"50",5,8,5125400000034,4,12,540,0,"MORA AROCA ALEXANDRA CONSUELO                                                                       ","MUJERES",20.8027397260274,"MENORES DE 30 AÑOS","ACOSTA OLIVA SELMA GREXY                                                                            ","MUJERES",39.6602739726027,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"51",5,6,5051050000007,1,5,105,0,"CHUGCHILAN SUNTASIG MANUEL                                                                          ","HOMBRES",45.9234972677596,"DE 45 A MENOS DE 65 AÑOS","ACOSTA PEREZ WILMA LLOSED                                                                           ","MUJERES",27.3369863013699,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"52",5,11,5098200000064,4,9,820,0,"BALDEON MIRANDA GONZALO JACINTO                                                                     ","HOMBRES",29.558904109589,"MENORES DE 30 AÑOS","ACOSTA RODRIGUEZ MIGUEL ARCANGEL                                                                    ","HOMBRES",53.9754098360656,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"53",3,5005,3050000000033,3,5,0,0,"VACA ALVAREZ MIRIAN SILVANA                                                                         ","MUJERES",45.4547945205479,"DE 45 A MENOS DE 65 AÑOS","ACOSTA VELASTEGUI GERMANIA DE LOS ANGELES                                                           ","MUJERES",31.7068493150685,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"54",7,3,7170000000040,12,17,0,0,"ORTIZ YEPEZ DANIELA ALEJANDRA                                                                       ","MUJERES",25.8579234972678,"MENORES DE 30 AÑOS","ACOSTA ZARRIA DAVID FERNANDO                                                                        ","HOMBRES",28.5452054794521,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"55",5,18014,5181350000054,6,18,135,0,"JATIVA MANOBANDA DIANA MARIA                                                                        ","MUJERES",24.3397260273973,"MENORES DE 30 AÑOS","ACUÑA NARANJO DIEGO ALEJANDRO                                                                      ","HOMBRES",23.9945205479452,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"56",5,9,5094000000031,3,9,400,0,"ESPINOZA BOHORQUEZ FANNY MARISOL                                                                    ","MUJERES",45.0219178082192,"DE 45 A MENOS DE 65 AÑOS","ADRIAN TORRES MARIA DE LOURDES                                                                      ","MUJERES",46.8520547945205,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"57",5,48,5062000000003,3,6,200,0,"CASTILLO SAMPEDRO ANGEL RICARDO                                                                     ","HOMBRES",37.5397260273973,"DE 30 A MENOS DE 45 AÑOS","ADRIANO TIERRA HUGO RAUL                                                                            ","HOMBRES",48.4328767123288,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"58",5,8,5029500000016,1,2,950,0,"TARQUI COLINA GALO MARCIAL                                                                          ","HOMBRES",57.4986301369863,"DE 45 A MENOS DE 65 AÑOS","ADRIANSE VICENTE JORGE                                                                              ","HOMBRES",56.9068493150685,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"59",5,8,5094350000019,1,9,435,0,"BARRERA ORDONEZ EDUARDO IVAN                                                                        ","HOMBRES",39.0684931506849,"DE 30 A MENOS DE 45 AÑOS","AGILA BALCAZAR MELVO HIGINIO                                                                        ","HOMBRES",62.9917808219178,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"60",5,5,5118150000010,1,11,815,0,"TENEZACA SANCHEZ MEDARDO DAVID                                                                      ","HOMBRES",44.4904109589041,"DE 30 A MENOS DE 45 AÑOS","AGILA MACAS WILSON GUILLERMO                                                                        ","HOMBRES",41.0164383561644,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"61",5,3,5112900000007,1,11,290,0,"SALAZAR VILLAFUERTE ELVIA SANDRA LEONOR                                                             ","MUJERES",43.2904109589041,"DE 30 A MENOS DE 45 AÑOS","AGREDA AGREDA LOLO CONRADO                                                                          ","HOMBRES",54.5765027322404,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"62",5,48,5181400000001,1,18,140,0,"MEZA LLERENA CELSO VICENTE                                                                          ","HOMBRES",40.2821917808219,"DE 30 A MENOS DE 45 AÑOS","AGUAGUIÑA LINDO MARCO SALOMON                                                                      ","HOMBRES",52.7205479452055,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"63",5,6,5181400000011,2,18,140,0,"POAQUIZA TUA EDGAR EDUARDO                                                                          ","HOMBRES",31.7972602739726,"DE 30 A MENOS DE 45 AÑOS","AGUAGUIÑA MOPOSITA ADAN LEONARDO                                                                   ","HOMBRES",45.6986301369863,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"64",5,3002,5032350000023,3,3,235,0,"CAJAMARCA CRIOLLO NELLY ALEXANDRA                                                                   ","MUJERES",39.0712328767123,"DE 30 A MENOS DE 45 AÑOS","AGUAIZA GALABAY BETSABE MARGARITA                                                                   ","MUJERES",35.6575342465753,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"65",7,10,7180000000035,3,18,0,0,"ACOSTA MARTINEZ NELLI MARGOD                                                                        ","MUJERES",45.7808219178082,"DE 45 A MENOS DE 65 AÑOS","AGUALONGO AGUALONGO MARIA ANGELINA                                                                  ","MUJERES",46.7786885245902,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"66",5,5,5021650000016,4,2,165,0,"FLORES GUZMAN MARIA ELENA                                                                           ","MUJERES",41.4575342465753,"DE 30 A MENOS DE 45 AÑOS","AGUALONGO LOPEZ JOSE VICENTE                                                                        ","HOMBRES",34.6693989071038,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"67",5,6,5145900000012,3,14,590,0,"ROBALINO MONCAYO YOLANDA MONSERRAT                                                                  ","MUJERES",31.9013698630137,"DE 30 A MENOS DE 45 AÑOS","AGUANANCHI NUNGUY GUILLERMINA VIRGINIA                                                              ","MUJERES",42.6366120218579,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"68",5,11,5093900000085,1,9,390,0,"PERALTA LLANO LUIS DANIEL                                                                           ","HOMBRES",32.2356164383562,"DE 30 A MENOS DE 45 AÑOS","AGUAS CHOEZ MARIO DAVID                                                                             ","HOMBRES",28.2,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"69",5,3,5129460000007,1,12,946,0,"DONOSO ANDRADE EDSON ALFREDO                                                                        ","HOMBRES",37.4876712328767,"DE 30 A MENOS DE 45 AÑOS","AGUAYO BEJARANO NELLY LUZMILA                                                                       ","MUJERES",49.0219178082192,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"70",7,3,7090000000038,2,9,0,0,"GARAY BAQUERIZO GLENDA YOLANDA                                                                      ","MUJERES",45.4767123287671,"DE 45 A MENOS DE 65 AÑOS","AGUAYO MEJIA GERMANIA ANNABELL                                                                      ","MUJERES",44.9287671232877,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"71",5,12001,5129460000029,2,12,946,0,"EGAS MITE JOFFRE ALBERTO                                                                            ","HOMBRES",23.4712328767123,"MENORES DE 30 AÑOS","AGUAYO VERA PEDRO SIXTO                                                                             ","HOMBRES",40.5506849315069,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"72",5,48,5032450000003,3,3,245,0,"OCHOA GONZALEZ PEDRO JAVIER                                                                         ","HOMBRES",22.1885245901639,"MENORES DE 30 AÑOS","AGUAYZA ORTIZ JOSE FLORENCIO                                                                        ","HOMBRES",55.9424657534247,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"73",3,2006,3020000000011,1,2,0,0,"ARMIJOS NOBOA FABIAN RAUL                                                                           ","HOMBRES",52.8082191780822,"DE 45 A MENOS DE 65 AÑOS","AGUIAR MONAR NIDIA ROSA                                                                             ","MUJERES",44.4246575342466,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"74",5,2007,5027600000023,2,2,760,0,"ESPIN GAVILANES LUIS HUMBERTO                                                                       ","HOMBRES",64.9534246575342,"DE 45 A MENOS DE 65 AÑOS","AGUILA ILVES HECTOR GERARDO                                                                         ","HOMBRES",54.4426229508197,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"75",5,48,5029500000002,2,2,950,0,"GARCIA CASTRO JHONY EDUARDO                                                                         ","HOMBRES",32.7561643835616,"DE 30 A MENOS DE 45 AÑOS","AGUILA LLUMITAXI MARIO ALFONSO                                                                      ","HOMBRES",29.4027397260274,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"76",3,15012,3150000000007,1,15,0,0,"OÑA TOAQUIZA ANGEL REINALDO                                                                        ","HOMBRES",45.2794520547945,"DE 45 A MENOS DE 65 AÑOS","AGUILA MARIA ENRIQUETA                                                                              ","MUJERES",35.1945205479452,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"77",5,2001,5021700000001,1,2,170,0,"VILLAGRAN POVEDA MARIA ELENA                                                                        ","MUJERES",33.3479452054795,"DE 30 A MENOS DE 45 AÑOS","AGUILA VELASCO ANGEL GABRIEL                                                                        ","HOMBRES",37.4,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"78",5,5,5027600000010,1,2,760,0,"VELASCO GAROFALO WILMO ROBINZO                                                                      ","HOMBRES",41.0246575342466,"DE 30 A MENOS DE 45 AÑOS","AGUILA ZAPATA GERARDO HUMBERTO                                                                      ","HOMBRES",38.6803278688525,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"79",5,1,5078750000005,2,7,875,0,"CARRION PAZAN RUTH CLEMENCIA                                                                        ","MUJERES",51.1369863013699,"DE 45 A MENOS DE 65 AÑOS","AGUILAR AGUILAR ELEUTERIO EDULFO                                                                    ","HOMBRES",59.2958904109589,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"80",5,3,5012600000009,2,1,260,0,"ESPINOZA MOSQUERA MARLON XAVIER                                                                     ","HOMBRES",32.6383561643836,"DE 30 A MENOS DE 45 AÑOS","AGUILAR AGUILAR ROMAN WILFRIDO                                                                      ","HOMBRES",50.2185792349727,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"81",7,1,7170000000027,13,17,0,0,"ALDAZ DIAZ GIOVANNY ROBERTO                                                                         ","HOMBRES",37.792349726776,"DE 30 A MENOS DE 45 AÑOS","AGUILAR ALAVA VERONICA YESSENIA                                                                     ","MUJERES",26.3005464480874,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"82",5,11001,5113000000069,4,11,300,0,"CARRION GONZALEZ EVELYN PATRICIA                                                                    ","MUJERES",45.9344262295082,"DE 45 A MENOS DE 65 AÑOS","AGUILAR ALVARADO EUFEMIA MARIA                                                                      ","MUJERES",56.0931506849315,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"83",5,55,5125400000054,4,12,540,0,"CARBO PENAFIEL MANUEL ANTONIO                                                                       ","HOMBRES",48.9205479452055,"DE 45 A MENOS DE 65 AÑOS","AGUILAR ARTEAGA GLENDA JACKELINE                                                                    ","MUJERES",28.986301369863,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"84",5,6,5099850000015,3,9,985,0,"RODRIGUEZ ASTUDILLO SEGUNDO GUILLERMO                                                               ","HOMBRES",62.3551912568306,"DE 45 A MENOS DE 65 AÑOS","AGUILAR ARTURO RAMIRO                                                                               ","HOMBRES",49.3315068493151,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"85",5,56,5073600000025,1,7,360,0,"CARRION TANDAZO EDUARDO FEDERICO                                                                    ","HOMBRES",61.7671232876712,"DE 45 A MENOS DE 65 AÑOS","AGUILAR CARRION GONZALO FREDY                                                                       ","HOMBRES",37.9945355191257,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"86",5,4,5078750000011,2,7,875,0,"ROMERO ORELLANA CARLOS MANUEL                                                                       ","HOMBRES",40.772602739726,"DE 30 A MENOS DE 45 AÑOS","AGUILAR CHAMBA FRANKLIN RODRIGO                                                                     ","HOMBRES",30.2650273224044,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"87",5,3,5073500000017,5,7,350,0,"NEIRA ALFONZO NESTOR JACINTO                                                                        ","HOMBRES",43.1643835616438,"DE 30 A MENOS DE 45 AÑOS","AGUILAR CHIRIBOGA FLOR MARIA                                                                        ","MUJERES",51.5972602739726,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"88",5,48,5099200000003,3,9,920,0,"GUARANDA BAJAÑA REINA ISABEL                                                                       ","MUJERES",20.7178082191781,"MENORES DE 30 AÑOS","AGUILAR CHOEZ LUISA BETHSY                                                                          ","MUJERES",35.227397260274,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"89",5,62,5134600000030,3,13,460,0,"FIGUEROA VINCES CARLOS LUIS                                                                         ","HOMBRES",38.8356164383562,"DE 30 A MENOS DE 45 AÑOS","AGUILAR FIGUEROA ZORAIDA ZULIMA                                                                     ","MUJERES",34.3497267759563,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"90",5,5005,5051000000060,5,5,100,0,"CACERES CACERES DIEGO FERNANDO                                                                      ","HOMBRES",23.5342465753425,"MENORES DE 30 AÑOS","AGUILAR FLORES ANDREA VERONICA                                                                      ","MUJERES",21.9180327868852,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"91",5,48,5073500000002,2,7,350,0,"MATAMOROS BLACIO MILTON OMAR                                                                        ","HOMBRES",49.7205479452055,"DE 45 A MENOS DE 65 AÑOS","AGUILAR GONZALEZ JORGE ENRIQUE                                                                      ","HOMBRES",48.8712328767123,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"92",7,4,7190000000004,2,19,0,0,"MERINO CUEVA FELIPE FRANCISCO                                                                       ","HOMBRES",50.9506849315068,"DE 45 A MENOS DE 65 AÑOS","AGUILAR GONZALEZ LUIS ALBERTO                                                                       ","HOMBRES",27.0054794520548,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"93",5,17004,5170600000114,2,17,60,0,"DUEÑAS NOVOA RICARDO MARCELO                                                                       ","HOMBRES",34.7377049180328,"DE 30 A MENOS DE 45 AÑOS","AGUILAR GUERRA JENNIFER ALEXANDRA                                                                   ","MUJERES",32.7753424657534,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"94",3,16,3090000000083,5,9,0,0,"ARELLANO GARCIA PEDRO AURELIO                                                                       ","HOMBRES",67.4246575342466,"DE 65 AÑOS Y MÁS","AGUILAR INIGUEZ EDULFO ROGACIANO                                                                    ","HOMBRES",66.9178082191781,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
"95",5,6,5073600000010,1,7,360,0,"ESTRADA ESPINOSA GLENDA MARIA                                                                       ","MUJERES",42.7540983606557,"DE 30 A MENOS DE 45 AÑOS","AGUILAR JAIME RAMIRO                                                                                ","HOMBRES",34.5792349726776,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"96",3,11,3170000000058,3,17,0,0,"NAJERA BASTIDAS ALEX PAUL                                                                           ","HOMBRES",29.241095890411,"MENORES DE 30 AÑOS","AGUILAR LEON CARLOS ALBERTO                                                                         ","HOMBRES",45.5150684931507,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"97",5,6,5073500000032,2,7,350,0,"GRANDA HERRERA PATRICIA ALEXANDRA                                                                   ","MUJERES",33.0027397260274,"DE 30 A MENOS DE 45 AÑOS","AGUILAR LUDENA KLEBER BOLIVAR                                                                       ","HOMBRES",35.1369863013699,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"98",3,4,3070000000015,3,7,0,0,"VALDIVIEZO TOLEDO LORGIA ESPERANZA                                                                  ","MUJERES",45.186301369863,"DE 45 A MENOS DE 65 AÑOS","AGUILAR MALDONADO TANIA VIVIANA                                                                     ","MUJERES",26.958904109589,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
